x,y,Ux,Uy,N,Q,M,pile_number
1.2375,-3.44,-0.228451995482052,-0.14640189370629,-20.0282554541182,5.71504566965833,-4.37677379718809,2.0
1.2375,-3.57,-0.217859527925175,-0.144094110293913,-20.060670150066,5.90081509180577,-3.62191711406428,2.0
1.2375,-3.7,-0.206385843231889,-0.141798076828267,-20.0931077168451,6.08590213896428,-2.84258033703478,2.0
1.2375,-3.83,-0.194025104183232,-0.139517152549401,-20.1255452836242,6.26993852893934,-2.03926237130488,2.0
1.2375,-3.96,-0.180769075807688,-0.137247650965047,-20.1579599795719,6.45255597953641,-1.21246886428519,2.0
1.2375,-3.96,-0.180769075807688,-0.137247650965047,-20.1579757418074,6.45086400489524,-1.21246886428519,2.0
1.2375,-4.09,-0.166600531630273,-0.13500753406175,-20.1903904377552,6.63039719017602,-0.362292535827476,2.0
1.2375,-4.22,-0.151498718935307,-0.132778388676681,-20.2228280045344,6.80053088135676,0.511040121350962,2.0
1.2375,-4.35,-0.135446517306071,-0.130563343699437,-20.2552655713134,6.96054741857931,1.4058159505218,2.0
1.2375,-4.48,-0.118425732426836,-0.128358952501371,-20.2876802672611,7.10972914198549,2.3203003806688,2.0
1.2375,-4.48,-0.118425732426836,-0.128358952501371,-20.2876960294968,7.1006834997077,2.3203003806688,2.0
1.2375,-4.61,-0.10040059152578,-0.126181945694601,-20.3201107254446,7.24004816175156,3.25257100061846,2.0
1.2375,-4.74,-0.0813640715965146,-0.124015154346906,-20.3525482922239,7.33808012639228,4.20099748686257,2.0
1.2375,-4.87,-0.0611249895353517,-0.121861483373034,-20.3849858590032,7.38518806019322,5.15870724438224,2.0
1.2375,-5.0,-0.0397310092230661,-0.119717718984916,-20.4174005549508,7.37178062971771,6.11845073140844,2.0
1.2375,-5.0,-0.0397310092230661,-0.119717718984916,-20.4174165970468,7.2649790778538,6.11845073140844,2.0
1.2375,-5.13461538461539,-0.0367146294958638,-0.117559695834923,-20.4509821106369,6.6204293776219,7.05181691702092,2.0
1.2375,-5.26923076923077,-0.0340902625911231,-0.115437980950516,-20.4845713070729,6.0034163556722,7.90255676666035,2.0
1.2375,-5.40384615384616,-0.0316967795689477,-0.113362858689865,-20.5181605035085,5.35202594575677,8.66695311661632,2.0
1.2375,-5.53846153846154,-0.029500847155563,-0.111322895860309,-20.551726017098,4.6043440816277,9.33872057957145,2.0
1.2375,-5.53846153846154,-0.029500847155563,-0.111322895860309,-20.5517423390589,4.6440549542867,9.33872057957145,2.0
1.2375,-5.67307692307692,-0.0274725933763128,-0.109373141320064,-20.5853078526525,3.92596460693547,9.91564292057055,2.0
1.2375,-5.80769230769231,-0.0255995484585224,-0.107457018119249,-20.618897049095,3.19790380495934,10.3951607414249,2.0
1.2375,-5.94230769230769,-0.0238664277253215,-0.105584070234677,-20.6524862455372,2.46882402213413,10.7767703012464,2.0
1.2375,-6.07692307692308,-0.0222593839025826,-0.103743716716317,-20.68605175913,1.74767673223568,11.0603030429174,2.0
1.2375,-6.07692307692308,-0.0222593839025826,-0.103743716716317,-20.6860680811024,1.75740136059793,11.0603030429174,2.0
1.2375,-6.21153846153846,-0.0207702745474022,-0.101987042617961,-20.7196335946994,1.05233671167005,11.2491929412819,2.0
1.2375,-6.34615384615385,-0.0193993205010178,-0.100261585538454,-20.7532227911487,0.367803954226016,11.3444904587826,2.0
1.2375,-6.48076923076923,-0.0181362397645822,-0.0985762235807192,-20.7868119875977,-0.293174154543737,11.3492963388222,2.0
1.2375,-6.61538461538462,-0.0169707024693148,-0.0969211454344928,-20.8203775011939,-0.927574857448787,11.2668057157592,2.0
1.2375,-6.61538461538462,-0.0169707024693148,-0.0969211454344928,-20.820393823177,-0.905052048876252,11.2668057157592,2.0
1.2375,-6.75,-0.015903608289638,-0.0953438711575407,-20.853959336777,-1.52146414640271,11.1031453291186,2.0
1.2375,-6.88461538461539,-0.0149284697364208,-0.0937956433364234,-20.8875485332322,-2.09644927077271,10.8589599402991,2.0
1.2375,-7.01923076923077,-0.0140395391715631,-0.0922847435093346,-20.921137729687,-2.62314428566249,10.5407519332543,2.0
1.2375,-7.15384615384616,-0.0132323852294849,-0.0908020534113019,-20.9547032432861,-3.09468605474831,10.1552810205818,2.0
1.2375,-7.15384615384616,-0.0132323852294849,-0.0908020534113019,-20.95471956528,-3.08566631241054,10.1552810205818,2.0
1.2375,-7.28846153846154,-0.0125021080518776,-0.0893918990814149,-20.9882850788837,-3.49946228617614,9.71135714241185,2.0
1.2375,-7.42307692307693,-0.0118434572583244,-0.0880088474568704,-21.0218742753457,-3.83856490139421,9.21643100373575,2.0
1.2375,-7.55769230769231,-0.0112516179394992,-0.0866606481630537,-21.0554634718074,-4.10000839085102,8.68114134971234,2.0
1.2375,-7.69230769230769,-0.0107227145923242,-0.0853388047962417,-21.08902898541,-4.28082698733283,8.11623538371435,2.0
1.2375,-7.69230769230769,-0.0107227145923242,-0.0853388047962417,-21.089045307415,-4.28216007385529,8.11623538371434,2.0
1.2375,-7.82692307692308,-0.0102493837855058,-0.084084795419285,-21.1226108210217,-4.37329318243976,7.53321096745604,2.0
1.2375,-7.96153846153846,-0.00982875426353683,-0.0828561566353189,-21.1562000174898,-4.40710796493861,6.94134011244267,2.0
1.2375,-8.09615384615385,-0.00945690863138323,-0.0816601666563314,-21.1897892139576,-4.37833042935402,6.3492148018705,2.0
1.2375,-8.23076923076923,-0.00912918321604613,-0.0804888846105239,-21.2233547275632,-4.28168658368815,5.76564329622258,2.0
1.2375,-8.23076923076923,-0.00912918321604613,-0.0804888846105239,-21.2233710495776,-4.27624216322445,5.76564329622258,2.0
1.2375,-8.36538461538462,-0.00884143267725617,-0.0793812643934978,-21.256936563187,-4.12585196460462,5.20007892010186,2.0
1.2375,-8.5,-0.0085893235888324,-0.0782974807730776,-21.2905257596602,-3.95795856116784,4.65561068575209,2.0
1.2375,-8.63461538461539,-0.00836897149181387,-0.0772443973670571,-21.324114956133,-3.77001695537636,4.13512753696881,2.0
1.2375,-8.76923076923077,-0.00817664180030992,-0.0762145668431373,-21.3576804697413,-3.55948214969246,3.64163067317527,2.0
1.2375,-8.76923076923077,-0.00817664180030992,-0.0762145668431373,-21.3576967917637,-3.5628646885574,3.64163067317527,2.0
1.2375,-8.90384615384615,-0.00800884450197238,-0.0752447230331112,-21.3912623053754,-3.31439625923932,3.17885532673106,2.0
1.2375,-9.03846153846154,-0.00786250020188843,-0.0742973679637423,-21.424851501853,-3.0713972011348,2.74909039896763,2.0
1.2375,-9.17307692307692,-0.00773509870837262,-0.0733790042411994,-21.4584406983302,-2.83792778114121,2.35132220693444,2.0
1.2375,-9.30769230769231,-0.00762424989317189,-0.0724826199331995,-21.4920062119407,-2.6180482661559,1.98438097048647,2.0
1.2375,-9.30769230769231,-0.00762424989317189,-0.0724826199331995,-21.4920225339718,-2.61835275430684,1.98438097048647,2.0
1.2375,-9.44230769230769,-0.00752750366614742,-0.071643015579677,-21.5255880475865,-2.40437124371489,1.64648677378222,2.0
1.2375,-9.57692307692307,-0.00744255648395649,-0.0708247277289215,-21.5591772440699,-2.19749095628112,1.33672822373184,2.0
1.2375,-9.71153846153846,-0.00736757142381989,-0.0700339487397161,-21.5927664405529,-1.99601132885895,1.05447565522331,2.0
1.2375,-9.84615384615385,-0.0073007273871873,-0.069264047339371,-21.6263319541663,-1.7982317983018,0.799178168914322,2.0
1.2375,-9.84615384615385,-0.0073007273871873,-0.069264047339371,-21.6263482762058,-1.80616342203047,0.799178168914321,2.0
1.2375,-9.98076923076923,-0.00724025710462285,-0.0685481624551801,-21.6599137898227,-1.63801929203253,0.567565575665525,2.0
1.2375,-10.1153846153846,-0.00718440612667544,-0.0678525883025527,-21.6935029863103,-1.48517414622822,0.357503579248673,2.0
1.2375,-10.25,-0.00713171992918139,-0.0671832553351009,-21.7270921827974,-1.34891974792684,0.166874532039295,2.0
1.2375,-10.3846153846154,-0.00708086946578906,-0.066533861171021,-21.7606576964129,-1.23054786043769,-0.00648584722292089,2.0
1.2375,-10.3846153846154,-0.00708086946578906,-0.066533861171021,-21.7606740184558,-1.22979187063503,-0.00648584722292106,2.0
1.2375,-10.5192307692308,-0.00703072434043323,-0.0659361418323852,-21.7942395320726,-1.13672908255907,-0.165548651926057,2.0
1.2375,-10.6538461538461,-0.00698010368496845,-0.0653578860689881,-21.8278287285601,-1.05940313352854,-0.313237812029798,2.0
